,name_x,name_y,support,price_x,price_y
1417,Disney T sum t-shirt girls,Handbag,0.2222222222222222,13.0,40.0
1418,Disney T sum t-shirt girls,New Nike Boys Medium 10/12 Shirt,0.2222222222222222,13.0,13.0
1419,Disney T sum t-shirt girls,VS Pink sequin black shirt,0.2222222222222222,13.0,15.0
1420,Disney T sum t-shirt girls,Bananas Republic sweater size medium,0.2222222222222222,13.0,9.0
1421,Disney T sum t-shirt girls,Matilda Jane.,0.2222222222222222,13.0,12.0
1422,"Bundle Gex, Prima Rage",Disney T sum t-shirt girls,0.2222222222222222,12.0,13.0
1423,light grey cutout shirt,Disney T sum t-shirt girls,0.2222222222222222,21.0,13.0
1424,Disney T sum t-shirt girls,NWT Bordeaux wunder under crop size 4,0.2222222222222222,13.0,78.0
1425,Disney T sum t-shirt girls,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,13.0,55.0
1426,Disney T sum t-shirt girls,NWOT NIKE TUNIC TOP,0.2222222222222222,13.0,24.0
1427,Disney T sum t-shirt girls,XS Women's tops,0.2222222222222222,13.0,10.0
1428,Disney T sum t-shirt girls,Jordans Size 7,0.2777777777777778,13.0,31.0
1429,Coach tennis shoes,Jordans Size 7,0.2777777777777778,26.0,31.0
1430,Cat And Jack Gold Sandals [rm] Is Final,Jordans Size 7,0.2777777777777778,8.0,31.0
1431,Jordans Size 7,ULTA Eye Primer Set -Order AddOn Jessica,0.2777777777777778,31.0,5.0
1432,B. Makowsky Purse And Hair bundle,Jordans Size 7,0.2777777777777778,28.0,31.0
1433,Jordans Size 7,Northface Himalayan Parka,0.2777777777777778,31.0,176.0
1434,Jordans Size 7,XL Nighty/Robe set,0.2777777777777778,31.0,6.0
1435,FREESHP Maybelline Vivid Matte Possessed,Jordans Size 7,0.2777777777777778,6.0,31.0
1436,Jordans Size 7,knitted tank bundle,0.2777777777777778,31.0,18.0
1437,Lulaoe julia stars,Jordans Size 7,0.2777777777777778,20.0,31.0
1438,Track set,Jordans Size 7,0.2777777777777778,10.0,31.0
1439,VSX the player racerback sports bra,Jordans Size 7,0.2777777777777778,15.0,31.0
1440,MTV half shirt,Jordans Size 7,0.2777777777777778,7.0,31.0
1441,Jordans Size 7,"iPhone 6/6S, 7 360 Full Armor Case",0.2777777777777778,31.0,8.0
1442,Rae Dunn Good Morning Bowl,Jordans Size 7,0.2777777777777778,18.0,31.0
1443,Xbox one controller,Jordans Size 7,0.2777777777777778,30.0,31.0
1444,Green cut out maxi,Jordans Size 7,0.2777777777777778,19.0,31.0
1445,Ugg Shoes,Jordans Size 7,0.2777777777777778,28.0,31.0
1446,Size 7 fashion ring,Jordans Size 7,0.2777777777777778,11.0,31.0
1447,Bundle for Kylie,Jordans Size 7,0.2777777777777778,20.0,31.0
1448,R/C Fast Lane Helicopter,Jordans Size 7,0.2777777777777778,12.0,31.0
1449,Jordans Size 7,BBW Scentportables,0.2777777777777778,31.0,5.0
1450,sweat pants,Jordans Size 7,0.2777777777777778,13.0,31.0
1451,Jordans Size 7,Women's bathing suit bra top,0.2777777777777778,31.0,4.0
1452,American Girl Bitty Baby lot HOLD Danel,Jordans Size 7,0.2777777777777778,48.0,31.0
1453,Thirty one LUT,Jordans Size 7,0.2777777777777778,29.0,31.0
1454,"11"" Baltic amber teething necklace",Jordans Size 7,0.2777777777777778,20.0,31.0
1455,4 oz of clear slime,Jordans Size 7,0.2777777777777778,9.0,31.0
1456,Jordans Size 7,2 Polo Rugby(Wingtips),0.2777777777777778,31.0,20.0
1457,Boys 12-18 month button down shirts,Jordans Size 7,0.2777777777777778,8.0,31.0
1458,Soul Calibur II Xbox Game,Jordans Size 7,0.2777777777777778,8.0,31.0
1459,MLB Cincinnati Reds T Shirt Size XL,Jordans Size 7,0.2777777777777778,10.0,31.0
1460,Black mesh side bikini,Jordans Size 7,0.2222222222222222,15.0,31.0
1461,Jordans Size 7,WHITE JORDAN JERSEY,0.2222222222222222,31.0,34.0
1462,Bomb glitter lip gloss,Jordans Size 7,0.2222222222222222,9.0,31.0
1463,Tarte paint palettes. ON HOLD.,Jordans Size 7,0.2222222222222222,49.0,31.0
1464,(5) Pairs of Silk Lashes,Jordans Size 7,0.2222222222222222,10.0,31.0
1465,Jordans Size 7,Apple watch band,0.2222222222222222,31.0,14.0
1466,Fashion Nova dress,Jordans Size 7,0.2222222222222222,24.0,31.0
1467,M.A.C Red,Jordans Size 7,0.2222222222222222,13.0,31.0
1468,VS bikini bottoms S,Jordans Size 7,0.2222222222222222,12.0,31.0
1469,1 Sport Pink Short + 1 Pink Lanyard,Jordans Size 7,0.2222222222222222,16.0,31.0
1470,Hold for Achury,Jordans Size 7,0.2222222222222222,7.0,31.0
1471,Jordans Size 7,Handbag,0.2222222222222222,31.0,40.0
1472,New Nike Boys Medium 10/12 Shirt,Jordans Size 7,0.2222222222222222,13.0,31.0
1473,Jordans Size 7,VS Pink sequin black shirt,0.2222222222222222,31.0,15.0
1474,Bananas Republic sweater size medium,Jordans Size 7,0.2222222222222222,9.0,31.0
1475,Matilda Jane.,Jordans Size 7,0.2222222222222222,12.0,31.0
1476,"Bundle Gex, Prima Rage",Jordans Size 7,0.2222222222222222,12.0,31.0
1477,light grey cutout shirt,Jordans Size 7,0.2222222222222222,21.0,31.0
1478,NWT Bordeaux wunder under crop size 4,Jordans Size 7,0.2222222222222222,78.0,31.0
1479,Jordans Size 7,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,31.0,55.0
1480,NWOT NIKE TUNIC TOP,Jordans Size 7,0.2222222222222222,24.0,31.0
1481,Jordans Size 7,XS Women's tops,0.2222222222222222,31.0,10.0
1482,Nautica boys outfit 18 months! New,Bananas Republic sweater size medium,0.2777777777777778,10.0,9.0
1483,Nautica boys outfit 18 months! New,"Shadowsense SPS, MJS, and Garnet. Three.",0.2777777777777778,10.0,55.0
1484,Nautica boys outfit 18 months! New,NWOT NIKE TUNIC TOP,0.2777777777777778,10.0,24.0
1485,Nautica boys outfit 18 months! New,American Girl Bitty Baby lot HOLD Danel,0.2777777777777778,10.0,48.0
1486,Nautica boys outfit 18 months! New,Soul Calibur II Xbox Game,0.2777777777777778,10.0,8.0
1487,MLB Cincinnati Reds T Shirt Size XL,Nautica boys outfit 18 months! New,0.2777777777777778,10.0,10.0
1488,Black mesh side bikini,Nautica boys outfit 18 months! New,0.2222222222222222,15.0,10.0
1489,Nautica boys outfit 18 months! New,WHITE JORDAN JERSEY,0.2222222222222222,10.0,34.0
1490,Succulent Leaves,Nautica boys outfit 18 months! New,0.2222222222222222,12.0,10.0
1491,Bomb glitter lip gloss,Nautica boys outfit 18 months! New,0.2222222222222222,9.0,10.0
1492,Nautica boys outfit 18 months! New,Tarte paint palettes. ON HOLD.,0.2222222222222222,10.0,49.0
1493,Fashion Nova dress,Nautica boys outfit 18 months! New,0.2222222222222222,24.0,10.0
1494,Nautica boys outfit 18 months! New,Younique Swanky,0.2222222222222222,10.0,12.0
1495,VS bikini bottoms S,Nautica boys outfit 18 months! New,0.2222222222222222,12.0,10.0
1496,1 Sport Pink Short + 1 Pink Lanyard,Nautica boys outfit 18 months! New,0.2222222222222222,16.0,10.0
1497,Nautica boys outfit 18 months! New,Hold for Achury,0.2222222222222222,10.0,7.0
1498,Nautica boys outfit 18 months! New,Handbag,0.2222222222222222,10.0,40.0
1499,Nautica boys outfit 18 months! New,New Nike Boys Medium 10/12 Shirt,0.2222222222222222,10.0,13.0
1500,Nautica boys outfit 18 months! New,knitted tank bundle,0.2222222222222222,10.0,18.0
1501,Lulaoe julia stars,Nautica boys outfit 18 months! New,0.2222222222222222,20.0,10.0
1502,Nautica boys outfit 18 months! New,Track set,0.2222222222222222,10.0,10.0
1503,VSX the player racerback sports bra,Nautica boys outfit 18 months! New,0.2222222222222222,15.0,10.0
1504,Nautica boys outfit 18 months! New,Matilda Jane.,0.2222222222222222,10.0,12.0
1505,Nautica boys outfit 18 months! New,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,10.0,8.0
1506,Rae Dunn Good Morning Bowl,Nautica boys outfit 18 months! New,0.2222222222222222,18.0,10.0
1507,"Bundle Gex, Prima Rage",Nautica boys outfit 18 months! New,0.2222222222222222,12.0,10.0
1508,Nautica boys outfit 18 months! New,Xbox one controller,0.2222222222222222,10.0,30.0
1509,Green cut out maxi,Nautica boys outfit 18 months! New,0.2222222222222222,19.0,10.0
1510,Ugg Shoes,Nautica boys outfit 18 months! New,0.2222222222222222,28.0,10.0
1511,light grey cutout shirt,Nautica boys outfit 18 months! New,0.2222222222222222,21.0,10.0
1512,Nautica boys outfit 18 months! New,NWT Bordeaux wunder under crop size 4,0.2222222222222222,10.0,78.0
1513,Size 7 fashion ring,Nautica boys outfit 18 months! New,0.2222222222222222,11.0,10.0
1514,Bundle for Kylie,Nautica boys outfit 18 months! New,0.2222222222222222,20.0,10.0
1515,R/C Fast Lane Helicopter,Nautica boys outfit 18 months! New,0.2222222222222222,12.0,10.0
1516,Nautica boys outfit 18 months! New,BBW Scentportables,0.2222222222222222,10.0,5.0
1517,Nautica boys outfit 18 months! New,sweat pants,0.2222222222222222,10.0,13.0
1518,Nautica boys outfit 18 months! New,Women's bathing suit bra top,0.2222222222222222,10.0,4.0
1519,Thirty one LUT,Nautica boys outfit 18 months! New,0.2222222222222222,29.0,10.0
1520,Nautica boys outfit 18 months! New,"11"" Baltic amber teething necklace",0.2222222222222222,10.0,20.0
1521,4 oz of clear slime,Nautica boys outfit 18 months! New,0.2222222222222222,9.0,10.0
1522,Nautica boys outfit 18 months! New,2 Polo Rugby(Wingtips),0.2222222222222222,10.0,20.0
1523,Nautica boys outfit 18 months! New,Boys 12-18 month button down shirts,0.2222222222222222,10.0,8.0
1524,New Years Sale [rm] off has been applied,Nautica boys outfit 18 months! New,0.2222222222222222,9.0,10.0
1525,Army Green boots,Jordans Size 7,0.2777777777777778,31.0,31.0
1526,Army Green boots,Disney T sum t-shirt girls,0.2777777777777778,31.0,13.0
1527,Army Green boots,Coach tennis shoes,0.2777777777777778,31.0,26.0
1528,Cat And Jack Gold Sandals [rm] Is Final,Army Green boots,0.2777777777777778,8.0,31.0
1529,Army Green boots,ULTA Eye Primer Set -Order AddOn Jessica,0.2777777777777778,31.0,5.0
1530,B. Makowsky Purse And Hair bundle,Army Green boots,0.2777777777777778,28.0,31.0
1531,Army Green boots,Northface Himalayan Parka,0.2777777777777778,31.0,176.0
1532,Army Green boots,XL Nighty/Robe set,0.2777777777777778,31.0,6.0
1533,Army Green boots,FREESHP Maybelline Vivid Matte Possessed,0.2777777777777778,31.0,6.0
1534,Army Green boots,knitted tank bundle,0.2777777777777778,31.0,18.0
1535,Lulaoe julia stars,Army Green boots,0.2777777777777778,20.0,31.0
1536,Army Green boots,Track set,0.2777777777777778,31.0,10.0
1537,VSX the player racerback sports bra,Army Green boots,0.2777777777777778,15.0,31.0
1538,MTV half shirt,Army Green boots,0.2777777777777778,7.0,31.0
1539,Army Green boots,"iPhone 6/6S, 7 360 Full Armor Case",0.2777777777777778,31.0,8.0
1540,Rae Dunn Good Morning Bowl,Army Green boots,0.2777777777777778,18.0,31.0
1541,Army Green boots,Xbox one controller,0.2777777777777778,31.0,30.0
1542,Army Green boots,Green cut out maxi,0.2777777777777778,31.0,19.0
1543,Ugg Shoes,Army Green boots,0.2777777777777778,28.0,31.0
1544,Army Green boots,Size 7 fashion ring,0.2777777777777778,31.0,11.0
1545,Bundle for Kylie,Army Green boots,0.2777777777777778,20.0,31.0
1546,R/C Fast Lane Helicopter,Army Green boots,0.2777777777777778,12.0,31.0
1547,Army Green boots,BBW Scentportables,0.2777777777777778,31.0,5.0
1548,Army Green boots,sweat pants,0.2777777777777778,31.0,13.0
1549,Army Green boots,Women's bathing suit bra top,0.2777777777777778,31.0,4.0
1550,Army Green boots,American Girl Bitty Baby lot HOLD Danel,0.2777777777777778,31.0,48.0
1551,Thirty one LUT,Army Green boots,0.2777777777777778,29.0,31.0
1552,Army Green boots,"11"" Baltic amber teething necklace",0.2777777777777778,31.0,20.0
1553,Army Green boots,4 oz of clear slime,0.2777777777777778,31.0,9.0
1554,Army Green boots,2 Polo Rugby(Wingtips),0.2777777777777778,31.0,20.0
1555,Army Green boots,Boys 12-18 month button down shirts,0.2777777777777778,31.0,8.0
1556,Army Green boots,Soul Calibur II Xbox Game,0.2777777777777778,31.0,8.0
1557,MLB Cincinnati Reds T Shirt Size XL,Army Green boots,0.2777777777777778,10.0,31.0
1558,Black mesh side bikini,Army Green boots,0.2222222222222222,15.0,31.0
1559,Army Green boots,WHITE JORDAN JERSEY,0.2222222222222222,31.0,34.0
1560,Army Green boots,Bomb glitter lip gloss,0.2222222222222222,31.0,9.0
1561,Army Green boots,Tarte paint palettes. ON HOLD.,0.2222222222222222,31.0,49.0
1562,(5) Pairs of Silk Lashes,Army Green boots,0.2222222222222222,10.0,31.0
1563,Army Green boots,Apple watch band,0.2222222222222222,31.0,14.0
1564,Fashion Nova dress,Army Green boots,0.2222222222222222,24.0,31.0
1565,Army Green boots,M.A.C Red,0.2222222222222222,31.0,13.0
1566,Army Green boots,VS bikini bottoms S,0.2222222222222222,31.0,12.0
1567,Army Green boots,1 Sport Pink Short + 1 Pink Lanyard,0.2222222222222222,31.0,16.0
1568,Army Green boots,Hold for Achury,0.2222222222222222,31.0,7.0
1569,Army Green boots,Handbag,0.2222222222222222,31.0,40.0
1570,Army Green boots,New Nike Boys Medium 10/12 Shirt,0.2222222222222222,31.0,13.0
1571,Army Green boots,VS Pink sequin black shirt,0.2222222222222222,31.0,15.0
1572,Army Green boots,Bananas Republic sweater size medium,0.2222222222222222,31.0,9.0
1573,Army Green boots,Matilda Jane.,0.2222222222222222,31.0,12.0
1574,"Bundle Gex, Prima Rage",Army Green boots,0.2222222222222222,12.0,31.0
1575,Army Green boots,light grey cutout shirt,0.2222222222222222,31.0,21.0
1576,Army Green boots,NWT Bordeaux wunder under crop size 4,0.2222222222222222,31.0,78.0
1577,Army Green boots,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,31.0,55.0
1578,Army Green boots,NWOT NIKE TUNIC TOP,0.2222222222222222,31.0,24.0
1579,Army Green boots,XS Women's tops,0.2222222222222222,31.0,10.0
1580,Thirty one LUT,DermaMarine Therapy- Facial Wax Stripes,0.2777777777777778,29.0,7.0
1581,DermaMarine Therapy- Facial Wax Stripes,2 Polo Rugby(Wingtips),0.2777777777777778,7.0,20.0
1582,Boys 12-18 month button down shirts,DermaMarine Therapy- Facial Wax Stripes,0.2777777777777778,8.0,7.0
1583,Soul Calibur II Xbox Game,DermaMarine Therapy- Facial Wax Stripes,0.2777777777777778,8.0,7.0
1584,MLB Cincinnati Reds T Shirt Size XL,DermaMarine Therapy- Facial Wax Stripes,0.2777777777777778,10.0,7.0
1585,Army Green boots,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,31.0,7.0
1586,Jordans Size 7,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,31.0,7.0
1587,Disney T sum t-shirt girls,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,13.0,7.0
1588,DermaMarine Therapy- Facial Wax Stripes,WHITE JORDAN JERSEY,0.2222222222222222,7.0,34.0
1589,Coach tennis shoes,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,26.0,7.0
1590,Cat And Jack Gold Sandals [rm] Is Final,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,8.0,7.0
1591,Tarte paint palettes. ON HOLD.,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,49.0,7.0
1592,DermaMarine Therapy- Facial Wax Stripes,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,7.0,5.0
1593,B. Makowsky Purse And Hair bundle,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,28.0,7.0
1594,Fashion Nova dress,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,24.0,7.0
1595,M.A.C Red,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,13.0,7.0
1596,VS bikini bottoms S,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,12.0,7.0
1597,1 Sport Pink Short + 1 Pink Lanyard,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,16.0,7.0
1598,DermaMarine Therapy- Facial Wax Stripes,Handbag,0.2222222222222222,7.0,40.0
1599,DermaMarine Therapy- Facial Wax Stripes,Northface Himalayan Parka,0.2222222222222222,7.0,176.0
1600,DermaMarine Therapy- Facial Wax Stripes,VS Pink sequin black shirt,0.2222222222222222,7.0,15.0
1601,DermaMarine Therapy- Facial Wax Stripes,XL Nighty/Robe set,0.2222222222222222,7.0,6.0
1602,FREESHP Maybelline Vivid Matte Possessed,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,6.0,7.0
1603,DermaMarine Therapy- Facial Wax Stripes,knitted tank bundle,0.2222222222222222,7.0,18.0
1604,Lulaoe julia stars,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,20.0,7.0
1605,Track set,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,10.0,7.0
1606,VSX the player racerback sports bra,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,15.0,7.0
1607,MTV half shirt,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,7.0,7.0
1608,Matilda Jane.,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,12.0,7.0
1609,DermaMarine Therapy- Facial Wax Stripes,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,7.0,8.0
1610,Rae Dunn Good Morning Bowl,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,18.0,7.0
1611,"Bundle Gex, Prima Rage",DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,12.0,7.0
1612,Xbox one controller,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,30.0,7.0
1613,Green cut out maxi,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,19.0,7.0
1614,Ugg Shoes,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,28.0,7.0
1615,light grey cutout shirt,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,21.0,7.0
1616,NWT Bordeaux wunder under crop size 4,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,78.0,7.0
1617,Size 7 fashion ring,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,11.0,7.0
1618,NWOT NIKE TUNIC TOP,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,24.0,7.0
1619,Bundle for Kylie,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,20.0,7.0
1620,R/C Fast Lane Helicopter,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,12.0,7.0
1621,DermaMarine Therapy- Facial Wax Stripes,BBW Scentportables,0.2222222222222222,7.0,5.0
1622,sweat pants,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,13.0,7.0
1623,DermaMarine Therapy- Facial Wax Stripes,Women's bathing suit bra top,0.2222222222222222,7.0,4.0
1624,American Girl Bitty Baby lot HOLD Danel,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,48.0,7.0
1625,"11"" Baltic amber teething necklace",DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,20.0,7.0
1626,4 oz of clear slime,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,9.0,7.0
1627,Louis vuitton purse,Bomb glitter lip gloss,0.2777777777777778,71.0,9.0
1628,Louis vuitton purse,New Nike Boys Medium 10/12 Shirt,0.2777777777777778,71.0,13.0
1629,Louis vuitton purse,knitted tank bundle,0.2777777777777778,71.0,18.0
1630,Louis vuitton purse,Bananas Republic sweater size medium,0.2777777777777778,71.0,9.0
1631,Louis vuitton purse,Track set,0.2777777777777778,71.0,10.0
1632,Louis vuitton purse,Xbox one controller,0.2777777777777778,71.0,30.0
1633,Louis vuitton purse,Green cut out maxi,0.2777777777777778,71.0,19.0
1634,Ugg Shoes,Louis vuitton purse,0.2777777777777778,28.0,71.0
1635,Louis vuitton purse,"Shadowsense SPS, MJS, and Garnet. Three.",0.2777777777777778,71.0,55.0
1636,Louis vuitton purse,American Girl Bitty Baby lot HOLD Danel,0.2777777777777778,71.0,48.0
1637,Louis vuitton purse,4 oz of clear slime,0.2777777777777778,71.0,9.0
1638,Louis vuitton purse,Soul Calibur II Xbox Game,0.2777777777777778,71.0,8.0
1639,MLB Cincinnati Reds T Shirt Size XL,Louis vuitton purse,0.2777777777777778,10.0,71.0
1640,Louis vuitton purse,Army Green boots,0.2222222222222222,71.0,31.0
1641,Louis vuitton purse,Nautica boys outfit 18 months! New,0.2222222222222222,71.0,10.0
1642,Louis vuitton purse,Jordans Size 7,0.2222222222222222,71.0,31.0
1643,Louis vuitton purse,Disney T sum t-shirt girls,0.2222222222222222,71.0,13.0
1644,Black mesh side bikini,Louis vuitton purse,0.2222222222222222,15.0,71.0
1645,Louis vuitton purse,Succulent Leaves,0.2222222222222222,71.0,12.0
1646,Louis vuitton purse,Coach tennis shoes,0.2222222222222222,71.0,26.0
1647,Cat And Jack Gold Sandals [rm] Is Final,Louis vuitton purse,0.2222222222222222,8.0,71.0
1648,(5) Pairs of Silk Lashes,Louis vuitton purse,0.2222222222222222,10.0,71.0
1649,Louis vuitton purse,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,71.0,5.0
1650,B. Makowsky Purse And Hair bundle,Louis vuitton purse,0.2222222222222222,28.0,71.0
1651,Louis vuitton purse,1 Sport Pink Short + 1 Pink Lanyard,0.2222222222222222,71.0,16.0
1652,Louis vuitton purse,Hold for Achury,0.2222222222222222,71.0,7.0
1653,Louis vuitton purse,Handbag,0.2222222222222222,71.0,40.0
1654,Louis vuitton purse,Northface Himalayan Parka,0.2222222222222222,71.0,176.0
1655,Louis vuitton purse,VS Pink sequin black shirt,0.2222222222222222,71.0,15.0
1656,Louis vuitton purse,XL Nighty/Robe set,0.2222222222222222,71.0,6.0
1657,Louis vuitton purse,FREESHP Maybelline Vivid Matte Possessed,0.2222222222222222,71.0,6.0
1658,Lulaoe julia stars,Louis vuitton purse,0.2222222222222222,20.0,71.0
1659,VSX the player racerback sports bra,Louis vuitton purse,0.2222222222222222,15.0,71.0
1660,MTV half shirt,Louis vuitton purse,0.2222222222222222,7.0,71.0
1661,Louis vuitton purse,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,71.0,8.0
1662,Rae Dunn Good Morning Bowl,Louis vuitton purse,0.2222222222222222,18.0,71.0
1663,"Bundle Gex, Prima Rage",Louis vuitton purse,0.2222222222222222,12.0,71.0
1664,Louis vuitton purse,NWT Bordeaux wunder under crop size 4,0.2222222222222222,71.0,78.0
1665,Louis vuitton purse,Size 7 fashion ring,0.2222222222222222,71.0,11.0
1666,Louis vuitton purse,NWOT NIKE TUNIC TOP,0.2222222222222222,71.0,24.0
1667,Bundle for Kylie,Louis vuitton purse,0.2222222222222222,20.0,71.0
1668,R/C Fast Lane Helicopter,Louis vuitton purse,0.2222222222222222,12.0,71.0
1669,Louis vuitton purse,BBW Scentportables,0.2222222222222222,71.0,5.0
1670,Louis vuitton purse,sweat pants,0.2222222222222222,71.0,13.0
1671,Louis vuitton purse,Women's bathing suit bra top,0.2222222222222222,71.0,4.0
1672,Thirty one LUT,Louis vuitton purse,0.2222222222222222,29.0,71.0
1673,Louis vuitton purse,"11"" Baltic amber teething necklace",0.2222222222222222,71.0,20.0
1674,Louis vuitton purse,2 Polo Rugby(Wingtips),0.2222222222222222,71.0,20.0
1675,Louis vuitton purse,Boys 12-18 month button down shirts,0.2222222222222222,71.0,8.0
1676,Cat VANS size 10,VS Pink sequin black shirt,0.2777777777777778,31.0,15.0
1677,Thirty one LUT,Cat VANS size 10,0.2777777777777778,29.0,31.0
1678,Cat VANS size 10,2 Polo Rugby(Wingtips),0.2777777777777778,31.0,20.0
1679,Boys 12-18 month button down shirts,Cat VANS size 10,0.2777777777777778,8.0,31.0
1680,Soul Calibur II Xbox Game,Cat VANS size 10,0.2777777777777778,8.0,31.0
1681,MLB Cincinnati Reds T Shirt Size XL,Cat VANS size 10,0.2777777777777778,10.0,31.0
1682,Louis vuitton purse,Cat VANS size 10,0.2222222222222222,71.0,31.0
1683,DermaMarine Therapy- Facial Wax Stripes,Cat VANS size 10,0.2222222222222222,7.0,31.0
1684,Army Green boots,Cat VANS size 10,0.2222222222222222,31.0,31.0
1685,Jordans Size 7,Cat VANS size 10,0.2222222222222222,31.0,31.0
1686,Disney T sum t-shirt girls,Cat VANS size 10,0.2222222222222222,13.0,31.0
1687,Black mesh side bikini,Cat VANS size 10,0.2222222222222222,15.0,31.0
1688,Coach tennis shoes,Cat VANS size 10,0.2222222222222222,26.0,31.0
1689,Bomb glitter lip gloss,Cat VANS size 10,0.2222222222222222,9.0,31.0
1690,Cat And Jack Gold Sandals [rm] Is Final,Cat VANS size 10,0.2222222222222222,8.0,31.0
1691,(5) Pairs of Silk Lashes,Cat VANS size 10,0.2222222222222222,10.0,31.0
1692,Cat VANS size 10,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,31.0,5.0
1693,B. Makowsky Purse And Hair bundle,Cat VANS size 10,0.2222222222222222,28.0,31.0
1694,Cat VANS size 10,LuLaRoe TC leggings,0.2222222222222222,31.0,14.0
1695,M.A.C Red,Cat VANS size 10,0.2222222222222222,13.0,31.0
1696,Hold for Achury,Cat VANS size 10,0.2222222222222222,7.0,31.0
1697,Cat VANS size 10,Northface Himalayan Parka,0.2222222222222222,31.0,176.0
1698,New Nike Boys Medium 10/12 Shirt,Cat VANS size 10,0.2222222222222222,13.0,31.0
1699,Cat VANS size 10,XL Nighty/Robe set,0.2222222222222222,31.0,6.0
1700,FREESHP Maybelline Vivid Matte Possessed,Cat VANS size 10,0.2222222222222222,6.0,31.0
1701,Cat VANS size 10,knitted tank bundle,0.2222222222222222,31.0,18.0
1702,Bananas Republic sweater size medium,Cat VANS size 10,0.2222222222222222,9.0,31.0
1703,Lulaoe julia stars,Cat VANS size 10,0.2222222222222222,20.0,31.0
1704,Track set,Cat VANS size 10,0.2222222222222222,10.0,31.0
1705,VSX the player racerback sports bra,Cat VANS size 10,0.2222222222222222,15.0,31.0
1706,MTV half shirt,Cat VANS size 10,0.2222222222222222,7.0,31.0
1707,Cat VANS size 10,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,31.0,8.0
1708,Rae Dunn Good Morning Bowl,Cat VANS size 10,0.2222222222222222,18.0,31.0
1709,Xbox one controller,Cat VANS size 10,0.2222222222222222,30.0,31.0
1710,Green cut out maxi,Cat VANS size 10,0.2222222222222222,19.0,31.0
1711,Ugg Shoes,Cat VANS size 10,0.2222222222222222,28.0,31.0
1712,Size 7 fashion ring,Cat VANS size 10,0.2222222222222222,11.0,31.0
1713,Cat VANS size 10,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,31.0,55.0
1714,Bundle for Kylie,Cat VANS size 10,0.2222222222222222,20.0,31.0
1715,R/C Fast Lane Helicopter,Cat VANS size 10,0.2222222222222222,12.0,31.0
1716,Cat VANS size 10,BBW Scentportables,0.2222222222222222,31.0,5.0
1717,sweat pants,Cat VANS size 10,0.2222222222222222,13.0,31.0
1718,Cat VANS size 10,Women's bathing suit bra top,0.2222222222222222,31.0,4.0
1719,American Girl Bitty Baby lot HOLD Danel,Cat VANS size 10,0.2222222222222222,48.0,31.0
1720,"11"" Baltic amber teething necklace",Cat VANS size 10,0.2222222222222222,20.0,31.0
1721,4 oz of clear slime,Cat VANS size 10,0.2222222222222222,9.0,31.0
1722,Army Green boots,"Cacique Red Lace Plunge, Push-Up Bra-42B",0.2777777777777778,31.0,12.0
